,Reaction ID
6137,57379418
6138,57379420
6139,57732727
6140,57958651
6141,58383039
6142,59371426
6143,59371428
6144,59759284
6145,4266048
6146,5333018
6147,8736809
6148,8863069
6149,8864419
6150,9763241
6151,9799980
6152,9820237
6153,9934604
6154,9974453
6155,10325065
6156,10359220
6157,10361653
6158,10361759
6159,10362891
6160,10363480
6161,10367019
6162,10443508
6163,11040118
6164,11168653
6165,11235547
6166,11235586
6167,11235601
6168,11235606
6169,25931532
6170,25999031
6171,25999033
6172,28551112
6173,29200567
6174,30547935
6175,30625539
6176,30944695
6177,31243520
6178,31312719
6179,32197421
6180,32215768
6181,32640353
6182,32794383
6183,33457367
6184,34720251
6185,35323416
6186,35703830
6187,35920998
6188,35920999
6189,36230883
6190,36230896
6191,36702686
6192,36702687
6193,36702728
6194,36702791
6195,36738213
6196,36879658
6197,37199223
6198,37453062
6199,37505460
6200,37505468
6201,37505705
6202,37524826
6203,37524842
6204,37799747
6205,37869514
6206,38015077
6207,38015080
6208,38015125
6209,38015128
6210,38118122
6211,38335156
6212,38889329
6213,38889334
6214,39028350
6215,39124262
6216,40075379
6217,40075382
6218,40075383
6219,40121996
6220,40511843
6221,40511849
6222,40733574
6223,40733585
6224,40806999
6225,41148488
6226,41262202
6227,41430462
6228,41675289
6229,41827056
6230,41873303
6231,42177157
6232,42177158
6233,42177159
6234,42177162
6235,42177163
6236,42177164
6237,42177210
6238,42177211
6239,42177215
6240,42928610
6241,43617456
6242,43831688
6243,44144890
6244,44144904
6245,44254284
6246,44827235
6247,45296702
6248,45440885
6249,45446557
6250,45446574
6251,45545753
6252,45545757
6253,45545762
6254,45545765
6255,45589135
6256,45598057
6257,45857522
6258,46453328
6259,46453336
6260,46720480
6261,46720493
6262,46720564
6263,46720566
6264,46720680
6265,46796583
6266,46913227
6267,47728664
6268,47972604
6269,48075014
6270,48329310
6271,48329320
6272,48337511
6273,50114178
6274,50120415
6275,50120417
6276,50574650
6277,50664420
6278,50664651
6279,50664653
6280,50664656
6281,50725090
6282,50745686
6283,51112206
6284,51112210
6285,51130768
6286,51272805
6287,51272810
6288,51272812
6289,51272815
6290,51922541
6291,51922734
6292,51922736
6293,51922740
6294,51922741
6295,51922744
6296,51922746
6297,51922749
6298,51922752
6299,51922754
6300,51922867
6301,52393230
6302,52867936
6303,52983775
6304,53027104
6305,53357380
6306,53357382
6307,53379976
6308,54760764
6309,54977432
6310,55288158
6311,55288160
6312,55288164
6313,55345120
6314,56006253
6315,56006255
6316,56006257
6317,56006259
6318,56135352
6319,56209818
6320,56209824
6321,56222335
6322,56600644
6323,56600648
6324,56600658
6325,57218544
6326,57246671
6327,57379417
6328,57379422
6329,58038995
6330,58276528
6331,59049548
6332,59069403
6333,59345541
6334,59345573
6335,59345578
6336,59345579
6337,59380982
6338,74697
6339,876590
6340,1285796
6341,2082625
6342,4437677
6343,4889231
6344,5003103
6345,5315683
6346,8557902
6347,8762921
6348,8835605
6349,9096683
6350,9196743
6351,9202249
6352,9205488
6353,9294855
6354,9820238
6355,10141591
6356,10145585
6357,10357143
6358,10358468
6359,10386281
6360,10386789
6361,10386795
6362,10395927
6363,11069385
6364,11069386
6365,11077032
6366,11121355
6367,11123781
6368,11235578
6369,11235585
6370,11235592
6371,11235604
6372,24282233
6373,25931600
6374,25989043
6375,26040171
6376,28810990
6377,29581671
6378,31049466
6379,32293159
6380,32640354
6381,32906934
6382,33673702
6383,33673706
6384,33673980
6385,34922531
6386,35560353
6387,36230886
6388,36230890
6389,36230891
6390,36230892
6391,36230893
6392,36230894
6393,36230895
6394,36230899
6395,36260447
6396,36356466
6397,36854700
6398,37186117
6399,37505461
6400,37505465
6401,37524837
6402,37524846
6403,37524850
6404,37524854
6405,37524855
6406,37956192
6407,38015076
6408,38015091
6409,38015122
6410,38015126
6411,38017833
6412,38018030
6413,38059073
6414,38118126
6415,38455681
6416,38893082
6417,38893489
6418,39124089
6419,39124163
6420,39161984
6421,39162008
6422,40075381
6423,40387656
6424,40511858
6425,40511866
6426,40733584
6427,40927758
6428,40927781
6429,41148489
6430,41485320
6431,41485322
6432,42102128
6433,42177154
6434,42177155
6435,42177156
6436,42177161
6437,42177213
6438,42300900
6439,42350849
6440,42393283
6441,43067825
6442,43067826
6443,43623852
6444,44366700
6445,45246717
6446,45246739
6447,45446692
6448,45938445
6449,45938446
6450,45938447
6451,46444843
6452,46453287
6453,46453334
6454,46453338
6455,46720490
6456,46720565
6457,46720569
6458,46863765
6459,46913224
6460,46913364
6461,46913408
6462,46913410
6463,46913448
6464,46971949
6465,47006199
6466,47006215
6467,47739505
6468,47875536
6469,47875547
6470,48032879
6471,48032885
6472,48156736
6473,48156742
6474,48156747
6475,48156748
6476,48156750
6477,48337510
6478,48406241
6479,48406242
6480,48406244
6481,48540086
6482,48540165
6483,50114179
6484,50614606
6485,50664421
6486,50664652
6487,50664826
6488,50725091
6489,50725117
6490,50745646
6491,50745647
6492,51112185
6493,51112188
6494,51112199
6495,51112203
6496,51112205
6497,51112217
6498,51250556
6499,51272804
6500,51272813
6501,51272828
6502,51272830
6503,51272831
6504,51272843
6505,51853646
6506,51922724
6507,51922750
6508,51922755
6509,52029535
6510,52393234
6511,52405483
6512,53027093
6513,53421956
6514,53422007
6515,53422008
6516,54246882
6517,55288154
6518,56006256
6519,56135360
6520,56135430
6521,56209808
6522,56209809
6523,56209826
6524,56557538
6525,56557591
6526,56600646
6527,56600651
6528,56600656
6529,56600663
6530,57048996
6531,57379416
6532,58695297
6533,58995135
6534,59068552
6535,59380990
6536,59457906
6537,60136833
6538,142026
6539,4820322
6540,4836492
6541,5015917
6542,8579170
6543,8928713
6544,9080337
6545,9118613
6546,9205487
6547,9444095
6548,9740051
6549,9764434
6550,9848477
6551,10353695
6552,10395525
6553,10497898
6554,11040129
6555,11069402
6556,11070082
6557,11070083
6558,11070089
6559,11090896
6560,11092624
6561,11121356
6562,11175756
6563,11235549
6564,11274426
6565,23403095
6566,25989038
6567,25989046
6568,25999021
6569,25999026
6570,25999027
6571,25999032
6572,25999034
6573,25999035
6574,25999038
6575,26059068
6576,27957205
6577,27977411
6578,28232257
6579,28407914
6580,28522179
6581,28524135
6582,29200566
6583,31656650
6584,32157261
6585,32659881
6586,32794382
6587,32906911
6588,32906913
6589,33673705
6590,35573524
6591,35573535
6592,35573536
6593,35717760
6594,35757966
6595,35963713
6596,35963714
6597,36208205
6598,36230884
6599,36230898
6600,36230903
6601,36260448
6602,37198899
6603,37505470
6604,37524832
6605,37524839
6606,37524848
6607,37524852
6608,37524853
6609,37540403
6610,38015103
6611,38015104
6612,38015119
6613,38018004
6614,38018006
6615,38059072
6616,38059074
6617,38118124
6618,38455669
6619,38455671
6620,38455683
6621,38455691
6622,38889332
6623,38889335
6624,39124063
6625,39174111
6626,40113080
6627,40733576
6628,40807001
6629,40946231
6630,41122762
6631,41181847
6632,41282676
6633,41329735
6634,41331287
6635,41485319
6636,41591539
6637,41675288
6638,42792401
6639,42928609
6640,43349893
6641,44381113
6642,44714305
6643,45246671
6644,45296701
6645,45446593
6646,45446595
6647,46167540
6648,46319905
6649,46453285
6650,46453286
6651,46453322
6652,46453329
6653,46453337
6654,46453343
6655,46863766
6656,46863767
6657,46882049
6658,46913407
6659,46913445
6660,47006201
6661,47006208
6662,47435143
6663,47461629
6664,47490033
6665,47875537
6666,48032878
6667,48032884
6668,48337509
6669,48395054
6670,48395056
6671,48395057
6672,48395059
6673,48395060
6674,48395062
6675,48406243
6676,48800500
6677,49101088
6678,50664657
6679,50664658
6680,50725109
6681,51112184
6682,51112216
6683,51272844
6684,51272845
6685,51922733
6686,51922745
6687,51922747
6688,51922748
6689,51922751
6690,52893404
6691,52983774
6692,53005887
6693,53421958
6694,53422006
6695,54185271
6696,54810490
6697,56121470
6698,56135354
6699,56135424
6700,56170430
6701,56209810
6702,56538962
6703,56557593
6704,57236156
6705,57236188
6706,57236192
6707,57559600
6708,58468014
6709,58468015
6710,58468016
6711,59068550
6712,59069435
6713,59380986
6714,59380987
6715,59381000
6716,59381002
6717,59549426
6718,4514642
6719,4828248
6720,4828255
6721,4834536
6722,4923034
6723,5003101
6724,5335623
6725,8557744
6726,8574198
6727,9190698
6728,9391821
6729,9664139
6730,9672461
6731,9763083
6732,9764430
6733,9764432
6734,9764433
6735,9820236
6736,9828900
6737,9831717
6738,9891362
6739,9933594
6740,10142013
6741,10159805
6742,10279061
6743,10303709
6744,10365428
6745,10385902
6746,10488754
6747,11054642
6748,11069391
6749,11070087
6750,11070088
6751,11175747
6752,11175748
6753,11175749
6754,11175751
6755,11175752
6756,11175753
6757,11175755
6758,11235590
6759,11235605
6760,11240119
6761,25996505
6762,25999040
6763,26010987
6764,26051568
6765,27979745
6766,28311411
6767,28886825
6768,601932
6769,4531069
6770,9147129
6771,9205492
6772,9403216
6773,9682162
6774,9739803
6775,9889325
6776,28018590
6777,8822686
6778,10521161
6779,23310076
6780,28915495
6781,30021414
6782,30405728
6783,10023244
6784,10400436
6785,10866003
6786,23659285
6787,29010530
6788,29420967
6789,5184121
6790,8628672
6791,8772580
6792,8866269
6793,9263967
6794,9470418
6795,10059347
6796,23229927
6797,28009608
6798,602347
6799,8929637
6800,9119286
6801,9268278
6802,9293808
6803,9974330
6804,11121354
6805,23136415
6806,23136416
6807,23147204
6808,27915146
6809,34007362
6810,36718371
6811,43637443
6812,621420
6813,2961452
6814,4507900
6815,5313540
6816,5335622
6817,5339077
6818,8672729
6819,8672733
6820,8831011
6821,8990060
6822,9982618
6823,10063006
6824,11092606
6825,11207254
6826,11278546
6827,23136414
6828,23830938
6829,25837581
6830,25912886
6831,28113924
6832,30200240
6833,31777271
6834,32371067
6835,32674995
6836,32997356
6837,37757663
6838,5105703
6839,9119646
6840,9151250
6841,9209634
6842,9575980
6843,9667369
6844,10059349
6845,10141662
6846,10159584
6847,11278560
6848,25937118
6849,27926062
6850,28524134
6851,28732772
6852,31505794
6853,41360876
6854,52928346
6855,5313941
6856,8618029
6857,9200465
6858,9205473
6859,9237124
6860,9810359
6861,9949084
6862,9961297
6863,9969871
6864,10054611
6865,10308246
6866,11217124
6867,11255627
6868,28018585
6869,29448649
6870,30065061
6871,31052130
6872,33436139
6873,34345773
6874,36854772
6875,52029550
6876,10386787
6877,10580376
6878,11261888
6879,23483236
6880,23834432
6881,30405748
6882,32279776
6883,34650241
6884,35059050
6885,37050745
6886,40517020
6887,43535941
6888,45501239
6889,1788869
6890,9419217
6891,11217107
6892,27796635
6893,28232256
6894,37832127
6895,44249629
6896,46352788
6897,46971925
6898,47266294
6899,47497519
6900,47748245
6901,54472177
6902,32542
6903,668355
6904,4441651
6905,4535132
6906,4732882
6907,4739603
6908,4789842
6909,4789845
6910,4813589
6911,4990928
6912,4991582
6913,5005533
6914,5005534
6915,5219565
6916,5254742
6917,5313533
6918,5323029
6919,8636891
6920,8638464
6921,8772783
6922,9118467
6923,9209618
6924,9294456
6925,9403247
6926,9445382
6927,10107197
6928,10322700
6929,10431384
6930,25836309
6931,26040175
6932,27803516
6933,28263975
6934,28642559
6935,28763407
6936,28894406
6937,30056967
6938,30779633
6939,31790726
6940,34720322
6941,36462460
6942,37493469
6943,48582036
6944,48912230
6945,32447
6946,668465
6947,3746611
6948,4535130
6949,4922105
6950,4949681
6951,5015935
6952,5211342
6953,5330229
6954,8606390
6955,9079914
6956,9933598
6957,9934606
6958,10054610
6959,33114660
6960,35978768
6961,39861053
6962,44249634
6963,46352789
6964,47266242
6965,47490047
6966,48645711
6967,49874492
6968,52068949
6969,687944
6970,4507910
6971,4732881
6972,4757105
6973,5313555
6974,5314522
6975,5339074
6976,8863023
6977,9595686
6978,9596674
6979,9632833
6980,10054604
6981,10491908
6982,11194465
6983,11283567
6984,23659510
6985,27860578
6986,28196406
6987,28915493
6988,29828951
6989,36732018
6990,37493430
6991,38618385
6992,45230456
6993,45995481
6994,52632154
6995,4441652
6996,5211347
6997,8542866
6998,8692455
6999,9118695
7000,9147116
7001,9151243
7002,9297049
7003,11001554
7004,23495346
7005,30021405
7006,34919229
7007,39612858
7008,53800324
7009,11857
7010,1531056
7011,3947540
7012,4026315
7013,4507932
7014,5185083
7015,5328696
7016,8862118
7017,8866250
7018,8866270
7019,9294854
7020,23922035
7021,28263991
7022,38335297
7023,38335317
7024,45296696
7025,48219322
7026,48684523
7027,54134006
7028,54472179
7029,56135426
7030,56341058
7031,56341125
7032,4414474
7033,4828565
7034,4881546
7035,5339440
7036,8609815
7037,8736817
7038,8875653
7039,8929543
7040,9391237
7041,9729210
7042,10047305
7043,22829137
7044,23309419
7045,27761480
7046,29321547
7047,29432865
7048,35019751
7049,39174109
7050,40525481
7051,42116297
7052,43562389
7053,44214518
7054,46913361
7055,46971931
7056,47466080
7057,50239444
7058,51272829
7059,52438193
7060,56135355
7061,56135432
7062,56400138
7063,8736810
7064,8866251
7065,8875652
7066,9348411
7067,9390753
7068,9712818
7069,9974953
7070,10059352
7071,25999024
7072,29432859
7073,29819346
7074,33743819
7075,36462459
7076,38351044
7077,38477234
7078,38620234
7079,39113942
7080,44560372
7081,46359220
7082,46603983
7083,48329321
7084,48786508
7085,50239446
7086,56135428
7087,56341057
7088,57958651
7089,4266048
7090,5185090
7091,8736809
7092,8863069
7093,10325065
7094,11040118
7095,36738213
7096,46796583
7097,56135352
7098,57218544
7099,5003103
7100,5315683
7101,8762921
7102,8835605
7103,10386789
7104,11123781
7105,27966333
7106,28810990
7107,29581671
7108,32906934
7109,33673980
7110,39636589
7111,47006215
7112,52029535
7113,56135360
7114,56135430
7115,5015917
7116,8928713
7117,9205487
7118,11092624
7119,28524135
7120,36208205
7121,44714305
7122,56135354
7123,56135424
7124,5005535
7125,10279061
7126,10303709
7127,28311411
7128,28390800
7129,28886825
